author,comment,commentsCount,pageUrl,replyCount,title,type,videoID,voteCount,source_file,source_text_col,comment_text,comment_text_norm,mode,word_count,has_gender_hint,has_stance_hint,has_experience_hint,has_learning_hint,has_change_hint,has_reinforcement_hint,has_action_hint,has_info_hint,has_identity_hint,keep,keep_reason
@gloriakapfu,And he was a teacher,251,https://www.youtube.com/watch?v=qKTyoG1PXJc,0,My voice was beaten out of me by my father  - Toxic masculinity,comment,,0,Youtube-My voice was beaten out of me by my father - Toxic masculinity .xlsx,comment,And he was a teacher,and he was a teacher,v2,5,False,False,True,False,False,False,False,False,False,True,substantive_v2_signal
@gloriakapfu,Oh my God,251,https://www.youtube.com/watch?v=qKTyoG1PXJc,0,My voice was beaten out of me by my father  - Toxic masculinity,comment,,0,Youtube-My voice was beaten out of me by my father - Toxic masculinity .xlsx,comment,Oh my God,oh my god,v2,3,False,False,True,False,False,False,False,False,False,False,too_few_words_v2
@carrenwangari2470,I feel like this is what exactly was happening to my brother according to behavior resembles,251,https://www.youtube.com/watch?v=qKTyoG1PXJc,0,My voice was beaten out of me by my father  - Toxic masculinity,comment,,1,Youtube-My voice was beaten out of me by my father - Toxic masculinity .xlsx,comment,I feel like this is what exactly was happening to my brother according to behavior resembles,i feel like this is what exactly was happening to my brother according to behavior resembles,v2,16,False,False,True,False,False,True,False,True,False,True,substantive_v2_len
@cathywaero6144,"Wow👏👏👏
This is eye opening. Thanks for sharing!",251,https://www.youtube.com/watch?v=qKTyoG1PXJc,0,My voice was beaten out of me by my father  - Toxic masculinity,comment,,0,Youtube-My voice was beaten out of me by my father - Toxic masculinity .xlsx,comment,"Wow👏👏👏
This is eye opening. Thanks for sharing!",wow👏👏👏 this is eye opening. thanks for sharing!,v2,8,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
@AbubakarSeif,God have mercy....,251,https://www.youtube.com/watch?v=qKTyoG1PXJc,0,My voice was beaten out of me by my father  - Toxic masculinity,comment,,0,Youtube-My voice was beaten out of me by my father - Toxic masculinity .xlsx,comment,God have mercy....,god have mercy....,v2,3,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
@CarolyneEnane,Thank you,251,https://www.youtube.com/watch?v=qKTyoG1PXJc,0,My voice was beaten out of me by my father  - Toxic masculinity,comment,,2,Youtube-My voice was beaten out of me by my father - Toxic masculinity .xlsx,comment,Thank you,thank you,v2,2,False,False,False,False,False,False,False,False,False,False,low_content_short
@fridahskitchen8361,Omg 😭😭,251,https://www.youtube.com/watch?v=qKTyoG1PXJc,0,My voice was beaten out of me by my father  - Toxic masculinity,comment,,0,Youtube-My voice was beaten out of me by my father - Toxic masculinity .xlsx,comment,Omg 😭😭,omg 😭😭,v2,1,False,False,False,False,False,False,False,False,False,False,emoji_or_punct_only
@dianamwalubemba4660,I feel your pain bro.......😭😭😭😔,251,https://www.youtube.com/watch?v=qKTyoG1PXJc,0,My voice was beaten out of me by my father  - Toxic masculinity,comment,,1,Youtube-My voice was beaten out of me by my father - Toxic masculinity .xlsx,comment,I feel your pain bro.......😭😭😭😔,i feel your pain bro.......😭😭😭😔,v2,5,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
@joanotiang6173,Quite educative and encouraging. I would like to get his contacts to help someone very close to me. We didn’t know his condition until we listened to onyango. Thank you for the wonderful show,251,https://www.youtube.com/watch?v=qKTyoG1PXJc,0,My voice was beaten out of me by my father  - Toxic masculinity,comment,,0,Youtube-My voice was beaten out of me by my father - Toxic masculinity .xlsx,comment,Quite educative and encouraging. I would like to get his contacts to help someone very close to me. We didn’t know his condition until we listened to onyango. Thank you for the wonderful show,quite educative and encouraging. i would like to get his contacts to help someone very close to me. we didn't know his condition until we listened to onyango. thank you for the wonderful show,v2,35,False,False,True,True,False,False,False,False,False,False,emoji_or_punct_only
@newcreation9977,"Im soo happy for your mum getting out of her abusive relationship. I wish for your sake that she did it much earlier...... I don't know what the government is like if a woman leaves her husband, whether she can get help. You mentioned she was a teacher as well so she could have managed financially, I'm thinking.....",251,https://www.youtube.com/watch?v=qKTyoG1PXJc,0,My voice was beaten out of me by my father  - Toxic masculinity,comment,,0,Youtube-My voice was beaten out of me by my father - Toxic masculinity .xlsx,comment,"Im soo happy for your mum getting out of her abusive relationship. I wish for your sake that she did it much earlier...... I don't know what the government is like if a woman leaves her husband, whether she can get help. You mentioned she was a teacher as well so she could have managed financially, I'm thinking.....","im soo happy for your mum getting out of her abusive relationship. i wish for your sake that she did it much earlier...... i don't know what the government is like if a woman leaves her husband, whether she can get help. you mentioned she was a teacher as well so she could have managed financially, i'm thinking.....",v2,60,True,False,True,False,False,False,True,False,False,False,emoji_or_punct_only
@newcreation9977,"Thanks for sharing your testimony. This was so hard to hear.......I hope that your dad does not put you off God because He is real. If you ask God to come into your life, He will heal you and wipe away all those hurtful memories of your past.  Your dad was just one of those people who had no clue of who God was and was not operating under no God but anger and his own issues who he selfishly took out on you. I really hope that God restores you completely. You sound like a really nice person. I hope and pray that your life now will make up for the past pains and hurts and live a happy and loving life for evermore.......",251,https://www.youtube.com/watch?v=qKTyoG1PXJc,0,My voice was beaten out of me by my father  - Toxic masculinity,comment,,2,Youtube-My voice was beaten out of me by my father - Toxic masculinity .xlsx,comment,"Thanks for sharing your testimony. This was so hard to hear.......I hope that your dad does not put you off God because He is real. If you ask God to come into your life, He will heal you and wipe away all those hurtful memories of your past.  Your dad was just one of those people who had no clue of who God was and was not operating under no God but anger and his own issues who he selfishly took out on you. I really hope that God restores you completely. You sound like a really nice person. I hope and pray that your life now will make up for the past pains and hurts and live a happy and loving life for evermore.......","thanks for sharing your testimony. this was so hard to hear.......i hope that your dad does not put you off god because he is real. if you ask god to come into your life, he will heal you and wipe away all those hurtful memories of your past. your dad was just one of those people who had no clue of who god was and was not operating under no god but anger and his own issues who he selfishly took out on you. i really hope that god restores you completely. you sound like a really nice person. i hope and pray that your life now will make up for the past pains and hurts and live a happy and loving life for evermore.......",v2,126,False,False,True,False,False,False,False,True,False,False,emoji_or_punct_only
@jimmydeewilliams6489,"I listened to your story attentively.. I love you and God loves you too we both love you. You're brave, articulate and well spoken. I pray God gives you the strength and courage to move on. All blessings to you",251,https://www.youtube.com/watch?v=qKTyoG1PXJc,0,My voice was beaten out of me by my father  - Toxic masculinity,comment,,1,Youtube-My voice was beaten out of me by my father - Toxic masculinity .xlsx,comment,"I listened to your story attentively.. I love you and God loves you too we both love you. You're brave, articulate and well spoken. I pray God gives you the strength and courage to move on. All blessings to you","i listened to your story attentively.. i love you and god loves you too we both love you. you're brave, articulate and well spoken. i pray god gives you the strength and courage to move on. all blessings to you",v2,41,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
@christinekawira1175,"That's my childhood, I never miss them,mum and dad,,they weren't there physically, were never supportive,,my dad was way worse,he made me believe I wasn't capable,was not even enough for anything or anyone,,and here I am having done a teaching course and even though something tells me I can stand in a classroom and teach,,some other voice puts me off that I can't really deliver in a class,,and since 2014 after graduating I haven't even gained the confidence to search for a teaching job,,I try to convince myself everyday that am okey,am normal like any other person and can do anything,,, but there is that other side of me that was instilled by my ungrateful father,,but I don't let it drive me,,I try everyday to think positive about myself and after I get some money am planning to at least try counseling,, may God be our strength, Amen",251,https://www.youtube.com/watch?v=qKTyoG1PXJc,2,My voice was beaten out of me by my father  - Toxic masculinity,comment,,1,Youtube-My voice was beaten out of me by my father - Toxic masculinity .xlsx,comment,"That's my childhood, I never miss them,mum and dad,,they weren't there physically, were never supportive,,my dad was way worse,he made me believe I wasn't capable,was not even enough for anything or anyone,,and here I am having done a teaching course and even though something tells me I can stand in a classroom and teach,,some other voice puts me off that I can't really deliver in a class,,and since 2014 after graduating I haven't even gained the confidence to search for a teaching job,,I try to convince myself everyday that am okey,am normal like any other person and can do anything,,, but there is that other side of me that was instilled by my ungrateful father,,but I don't let it drive me,,I try everyday to think positive about myself and after I get some money am planning to at least try counseling,, may God be our strength, Amen","that's my childhood, i never miss them,mum and dad,,they weren't there physically, were never supportive,,my dad was way worse,he made me believe i wasn't capable,was not even enough for anything or anyone,,and here i am having done a teaching course and even though something tells me i can stand in a classroom and teach,,some other voice puts me off that i can't really deliver in a class,,and since 2014 after graduating i haven't even gained the confidence to search for a teaching job,,i try to convince myself everyday that am okey,am normal like any other person and can do anything,,, but there is that other side of me that was instilled by my ungrateful father,,but i don't let it drive me,,i try everyday to think positive about myself and after i get some money am planning to at least try counseling,, may god be our strength, amen",v2,165,True,True,True,False,False,False,True,True,False,False,emoji_or_punct_only
@joywairimu2372,"I find it interesting that he has accepted every little indignity meted upon him with a certain quiet contemplation,like a lesson that should be learnt.....free from emotion yet still able to convey his feeling on all the things that happened to him and move on with life.",251,https://www.youtube.com/watch?v=qKTyoG1PXJc,0,My voice was beaten out of me by my father  - Toxic masculinity,comment,,2,Youtube-My voice was beaten out of me by my father - Toxic masculinity .xlsx,comment,"I find it interesting that he has accepted every little indignity meted upon him with a certain quiet contemplation,like a lesson that should be learnt.....free from emotion yet still able to convey his feeling on all the things that happened to him and move on with life.","i find it interesting that he has accepted every little indignity meted upon him with a certain quiet contemplation,like a lesson that should be learnt.....free from emotion yet still able to convey his feeling on all the things that happened to him and move on with life.",v2,49,False,False,True,True,False,False,True,False,False,False,emoji_or_punct_only
@ROZE6025-o4g,Understood but not excuse,251,https://www.youtube.com/watch?v=qKTyoG1PXJc,0,My voice was beaten out of me by my father  - Toxic masculinity,comment,,2,Youtube-My voice was beaten out of me by my father - Toxic masculinity .xlsx,comment,Understood but not excuse,understood but not excuse,v2,4,False,False,False,False,False,False,False,False,False,False,too_few_words_v2
@expertwriters3959,I have really enjoyed listening to you. I felt like you were talking about my life and giving me tips  on how I should have gotten out of the mess. Thanks,251,https://www.youtube.com/watch?v=qKTyoG1PXJc,0,My voice was beaten out of me by my father  - Toxic masculinity,comment,,3,Youtube-My voice was beaten out of me by my father - Toxic masculinity .xlsx,comment,I have really enjoyed listening to you. I felt like you were talking about my life and giving me tips  on how I should have gotten out of the mess. Thanks,i have really enjoyed listening to you. i felt like you were talking about my life and giving me tips on how i should have gotten out of the mess. thanks,v2,31,False,False,True,False,False,False,True,False,False,False,emoji_or_punct_only
@tamicabennett5730,You spoke straight to my heart.Thank you for your patience in all you went through,251,https://www.youtube.com/watch?v=qKTyoG1PXJc,0,My voice was beaten out of me by my father  - Toxic masculinity,comment,,2,Youtube-My voice was beaten out of me by my father - Toxic masculinity .xlsx,comment,You spoke straight to my heart.Thank you for your patience in all you went through,you spoke straight to my heart.thank you for your patience in all you went through,v2,16,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
@hannahsinnerhealingforum6395,"I went through childhood trauma as well physical, emotional and spiritual abuse. It affected my education too. I remember how on my birthdays i would go cry and my mum’s grave. My parents got married very young as well. As am listening to your story i realise your dad was a narrcisist, in the Bible i believe this is the Jezebel spirit and such people are not epathetic and not able to connect with emotions of others and many other wild characteristics they are actually very broken people inside but are not self reflective am glad you healed as i did and am also helping others as well. I have been listening to Lisa Romano a life coach she has great healing tips and finding self again. Am glad I have found God and found myself as well.I have been on the healing path for 15years now and am glad am free!! Thank you Erick for sharing your story!",251,https://www.youtube.com/watch?v=qKTyoG1PXJc,1,My voice was beaten out of me by my father  - Toxic masculinity,comment,,4,Youtube-My voice was beaten out of me by my father - Toxic masculinity .xlsx,comment,"I went through childhood trauma as well physical, emotional and spiritual abuse. It affected my education too. I remember how on my birthdays i would go cry and my mum’s grave. My parents got married very young as well. As am listening to your story i realise your dad was a narrcisist, in the Bible i believe this is the Jezebel spirit and such people are not epathetic and not able to connect with emotions of others and many other wild characteristics they are actually very broken people inside but are not self reflective am glad you healed as i did and am also helping others as well. I have been listening to Lisa Romano a life coach she has great healing tips and finding self again. Am glad I have found God and found myself as well.I have been on the healing path for 15years now and am glad am free!! Thank you Erick for sharing your story!","i went through childhood trauma as well physical, emotional and spiritual abuse. it affected my education too. i remember how on my birthdays i would go cry and my mum's grave. my parents got married very young as well. as am listening to your story i realise your dad was a narrcisist, in the bible i believe this is the jezebel spirit and such people are not epathetic and not able to connect with emotions of others and many other wild characteristics they are actually very broken people inside but are not self reflective am glad you healed as i did and am also helping others as well. i have been listening to lisa romano a life coach she has great healing tips and finding self again. am glad i have found god and found myself as well.i have been on the healing path for 15years now and am glad am free!! thank you erick for sharing your story!",v2,161,True,False,True,False,False,False,False,True,False,False,emoji_or_punct_only
@moureenosiro5453,Most ugenya men are possesed with demon of anger,251,https://www.youtube.com/watch?v=qKTyoG1PXJc,1,My voice was beaten out of me by my father  - Toxic masculinity,comment,,0,Youtube-My voice was beaten out of me by my father - Toxic masculinity .xlsx,comment,Most ugenya men are possesed with demon of anger,most ugenya men are possesed with demon of anger,v2,9,True,False,True,False,False,False,False,False,False,True,substantive_v2_len
@caro.caro.9578,You are doing an awesome  job Justus. I’m in San Francisco. How do I get in touch with you? Very timely platform.✌🏽💕🙏🏽,251,https://www.youtube.com/watch?v=qKTyoG1PXJc,1,My voice was beaten out of me by my father  - Toxic masculinity,comment,,4,Youtube-My voice was beaten out of me by my father - Toxic masculinity .xlsx,comment,You are doing an awesome  job Justus. I’m in San Francisco. How do I get in touch with you? Very timely platform.✌🏽💕🙏🏽,you are doing an awesome job justus. i'm in san francisco. how do i get in touch with you? very timely platform.✌🏽💕🙏🏽,v2,23,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
@catherinemagero5696,Having the courage to express yourself is another thing.,251,https://www.youtube.com/watch?v=qKTyoG1PXJc,0,My voice was beaten out of me by my father  - Toxic masculinity,comment,,1,Youtube-My voice was beaten out of me by my father - Toxic masculinity .xlsx,comment,Having the courage to express yourself is another thing.,having the courage to express yourself is another thing.,v2,9,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
@naomiwangoi3725,"i went through the same at the hands of my mom,am slowly healing from depression as a result, happy for you that you came through this",251,https://www.youtube.com/watch?v=qKTyoG1PXJc,0,My voice was beaten out of me by my father  - Toxic masculinity,comment,,1,Youtube-My voice was beaten out of me by my father - Toxic masculinity .xlsx,comment,"i went through the same at the hands of my mom,am slowly healing from depression as a result, happy for you that you came through this","i went through the same at the hands of my mom,am slowly healing from depression as a result, happy for you that you came through this",v2,27,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
@deotio2768,Wow what an enlightened strong fighter you are. Thank you for your healing story,251,https://www.youtube.com/watch?v=qKTyoG1PXJc,0,My voice was beaten out of me by my father  - Toxic masculinity,comment,,0,Youtube-My voice was beaten out of me by my father - Toxic masculinity .xlsx,comment,Wow what an enlightened strong fighter you are. Thank you for your healing story,wow what an enlightened strong fighter you are. thank you for your healing story,v2,14,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
@childofthemosthigh1294,"Went through the same thing with my mother and father, but mother was more abusive. All the frustrations and bad things happening to the family were my fault as the eldest. Her abuse was physical, mental and emotional and covert at the same time. No one outside should know. I think she knew she was abusing us because she used to say that no one should speak about what happens at home and that family secrets should be kept within the family. Refused friends or any other person being close to us. Now i look back and think she didn’t want anyone finding out how she made our lives hell at home when no one was watching. I think she went through the same abuse and she didn’t know better. Generational curses are real, i walked away and promised to do better. It messes people up. But am glad i left far away from that abuse.",251,https://www.youtube.com/watch?v=qKTyoG1PXJc,0,My voice was beaten out of me by my father  - Toxic masculinity,comment,,0,Youtube-My voice was beaten out of me by my father - Toxic masculinity .xlsx,comment,"Went through the same thing with my mother and father, but mother was more abusive. All the frustrations and bad things happening to the family were my fault as the eldest. Her abuse was physical, mental and emotional and covert at the same time. No one outside should know. I think she knew she was abusing us because she used to say that no one should speak about what happens at home and that family secrets should be kept within the family. Refused friends or any other person being close to us. Now i look back and think she didn’t want anyone finding out how she made our lives hell at home when no one was watching. I think she went through the same abuse and she didn’t know better. Generational curses are real, i walked away and promised to do better. It messes people up. But am glad i left far away from that abuse.","went through the same thing with my mother and father, but mother was more abusive. all the frustrations and bad things happening to the family were my fault as the eldest. her abuse was physical, mental and emotional and covert at the same time. no one outside should know. i think she knew she was abusing us because she used to say that no one should speak about what happens at home and that family secrets should be kept within the family. refused friends or any other person being close to us. now i look back and think she didn't want anyone finding out how she made our lives hell at home when no one was watching. i think she went through the same abuse and she didn't know better. generational curses are real, i walked away and promised to do better. it messes people up. but am glad i left far away from that abuse.",v2,158,True,False,True,True,False,False,True,True,False,False,emoji_or_punct_only
@wycliffelevigan6702,Your mum has also been through a lot caught up in the abuse cycle and no lifeline or anyone to help her get out...,251,https://www.youtube.com/watch?v=qKTyoG1PXJc,0,My voice was beaten out of me by my father  - Toxic masculinity,comment,,0,Youtube-My voice was beaten out of me by my father - Toxic masculinity .xlsx,comment,Your mum has also been through a lot caught up in the abuse cycle and no lifeline or anyone to help her get out...,your mum has also been through a lot caught up in the abuse cycle and no lifeline or anyone to help her get out...,v2,24,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
