text,diggCount,replyCommentTotal,createTimeISO,uniqueId,videoWebUrl,uid,cid,avatarThumbnail,comment_text,comment_text_norm,keep,keep_reason
men are chasing purpose,44,0.0,2025-11-11T11:52:25.000Z,chusky430,https://www.tiktok.com/@eddykimani/video/7571404660389465400,7127371225765512198,7571433270367535883,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7aa75925227832f8d73c216969cb63de~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=79db2071&x-expires=1775620800&x-signature=%2FOpDBRgN0sh3XvG%2F7QMVBtJcUiY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,men are chasing purpose,men are chasing purpose,True,piece_relevant
"Ni pesa bana ni kusota, evolving gani...?😂😂",23,12.0,2025-11-11T20:31:56.000Z,peter_m.27,https://www.tiktok.com/@eddykimani/video/7571404660389465400,7281714769110139909,7571568228306141963,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/ef2653416a1ad52aa978bfe5ab5805e2~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=dffe5f43&x-expires=1775620800&x-signature=kWXupQNyEW7FSUKzBZqmRxXfrfY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,"Ni pesa bana ni kusota, evolving gani...?😂😂","Ni pesa bana ni kusota, evolving gani...?😂😂",True,piece_relevant
Its women who are evolving. watch,7,8.0,2025-11-12T02:05:58.000Z,lilianmwangolo5,https://www.tiktok.com/@eddykimani/video/7571404660389465400,7482012510159225863,7571584547088499468,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/ca005406f44cc56464a120d8b39f8aea~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0307221a&x-expires=1775620800&x-signature=dZfmjIuwVs6%2BJIzP8g%2BQsgOJWrE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Its women who are evolving. watch,Its women who are evolving. watch,True,piece_relevant
in the clubs😁,14,,2025-11-12T09:03:04.000Z,z.e.s.u.s_k.r.i.s.t,https://www.tiktok.com/@eddykimani/video/7571404660389465400,7191404591601271813,7571761767707067147,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/ac083cc4217320813005104f0f452e8b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6291efc9&x-expires=1775620800&x-signature=rkEY8dy2LB40I0uPc0cl7aD6tqw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,in the clubs😁,in the clubs😁,True,piece_relevant
"I think we have done it too much partied too much,,clubs,events,roadtrips...Everything....Saa hii ikifika 9PM ushaanza kusinzia..And no si kukosa pesa",49,7.0,2025-11-11T16:59:28.000Z,tashmwa,https://www.tiktok.com/@eddykimani/video/7571404660389465400,6865181290548364293,7571513473630667532,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/6a460c49b48d8bed37e452932ecc7ca6~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9e0e9cfe&x-expires=1775620800&x-signature=bO3%2Fp17S%2FETET31ensr7L8Gn8Sg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,"I think we have done it too much partied too much,,clubs,events,roadtrips...Everything....Saa hii ikifika 9PM ushaanza kusinzia..And no si kukosa pesa","I think we have done it too much partied too much,,clubs,events,roadtrips...Everything....Saa hii ikifika 9PM ushaanza kusinzia..And no si kukosa pesa",True,piece_relevant
Personally as a mulima man I left the clubs and drinking and went to church..good news mission church to be specific and my life changed drastically.,699,20.0,2025-11-11T16:05:01.000Z,francisngigi85,https://www.tiktok.com/@eddykimani/video/7571404660389465400,6833238327581230085,7571499459906274104,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/0600d5c446169bf9e2448b9afe008e95~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=18a08a43&x-expires=1775620800&x-signature=U6xB2bKf%2BxMqazL3gOoKxuydv2Y%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Personally as a mulima man I left the clubs and drinking and went to church..good news mission church to be specific and my life changed drastically.,Personally as a mulima man I left the clubs and drinking and went to church..good news mission church to be specific and my life changed drastically.,True,piece_relevant
"I can almost guarantee you, sio evolving, probably ni kusota. Unachunga ile kidogo iko ndio ukule 😂😂. This is not evolving, is called adaptation 😂😂",478,43.0,2025-11-11T16:25:54.000Z,jaynel_jay,https://www.tiktok.com/@eddykimani/video/7571404660389465400,7502931758687388673,7571504833401520952,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/48f3b154529765783adb06199fb47824~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=32ebd77d&x-expires=1775620800&x-signature=nMwyeNsnx5uPkEfxpvhwD%2FMR8T4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,"I can almost guarantee you, sio evolving, probably ni kusota. Unachunga ile kidogo iko ndio ukule 😂😂. This is not evolving, is called adaptation 😂😂","I can almost guarantee you, sio evolving, probably ni kusota. Unachunga ile kidogo iko ndio ukule 😂😂. This is not evolving, is called adaptation 😂😂",True,piece_relevant
"kusota sio ulemavu,money comes and goes, men can't be manipulated by such sentiments anymore.",129,,2025-11-12T03:35:06.000Z,rich.gichuru,https://www.tiktok.com/@eddykimani/video/7571404660389465400,7402252087737992197,7571675883887690508,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/554c4e44cebb88336d3215233f63cfb0~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c08a0436&x-expires=1775620800&x-signature=qAwZF0n2CZRdZTKlFJ8ynwq%2F0cM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,"kusota sio ulemavu,money comes and goes, men can't be manipulated by such sentiments anymore.","kusota sio ulemavu,money comes and goes, men can't be manipulated by such sentiments anymore.",True,piece_relevant
"As one of them, I am buried into hustling ..infact I don't know such events where they happen...if I had that 15 k now, I'd spend it on the windows for my house, or i would have just bought feeds for my cows...I think men are there, we are just silently building..we are drained financially and mentally unstable... truth be be told, pesa ya mwanamke ni yake pekee yake but ya mwanaume ni yake Hadi na inlaws😭😭😭",8,0.0,2025-11-12T03:14:19.000Z,justusmburu2,https://www.tiktok.com/@eddykimani/video/7571404660389465400,7126267257965642757,7571671839329387276,https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/3735ca5c5a437c6bf6fdf35509b716ef~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c6d99716&x-expires=1775620800&x-signature=jkzaVfzG8nZf%2Fcy6z65mT3%2FWJoo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,"As one of them, I am buried into hustling ..infact I don't know such events where they happen...if I had that 15 k now, I'd spend it on the windows for my house, or i would have just bought feeds for my cows...I think men are there, we are just silently building..we are drained financially and mentally unstable... truth be be told, pesa ya mwanamke ni yake pekee yake but ya mwanaume ni yake Hadi na inlaws😭😭😭","As one of them, I am buried into hustling ..infact I don't know such events where they happen...if I had that 15 k now, I'd spend it on the windows for my house, or i would have just bought feeds for my cows...I think men are there, we are just silently building..we are drained financially and mentally unstable... truth be be told, pesa ya mwanamke ni yake pekee yake but ya mwanaume ni yake Hadi na inlaws😭😭😭",True,piece_relevant
"clubbing isn't a vibe as a man I have to choose family over clubbing. I'm 30 years and I feel this is the right time to settle down and have a family, I don't want to waste my time anymore .",28,4.0,2025-11-11T18:35:01.000Z,user34021413178545,https://www.tiktok.com/@eddykimani/video/7571404660389465400,7321861873070326789,7571538104676238136,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/728102a390220106e62ae215106730c2~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a2675cce&x-expires=1775620800&x-signature=1zowHwLn2x%2FHPR7sz37%2FTu%2Bw2Gk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,"clubbing isn't a vibe as a man I have to choose family over clubbing. I'm 30 years and I feel this is the right time to settle down and have a family, I don't want to waste my time anymore .","clubbing isn't a vibe as a man I have to choose family over clubbing. I'm 30 years and I feel this is the right time to settle down and have a family, I don't want to waste my time anymore .",True,piece_relevant
"we have money, but we cant spent too much to someone business and i need to build myself, i learned what do i gain in drinking alcohol,. we have money",0,0.0,2025-11-13T20:52:38.000Z,calebsoita18usa,https://www.tiktok.com/@eddykimani/video/7571404660389465400,6989531399381255173,7572315188611924748,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/6b90a47b71506ead01858013774c181f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8d84276a&x-expires=1775620800&x-signature=eg28nzPwcOn3xJ5dyUPyiKqLofw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,"we have money, but we cant spent too much to someone business and i need to build myself, i learned what do i gain in drinking alcohol,. we have money","we have money, but we cant spent too much to someone business and i need to build myself, i learned what do i gain in drinking alcohol,. we have money",True,piece_relevant
Men with money are seen the problem with those asking is because they are used to the poor arrogant women chasing ones... Kudoz bro you spew wisdom ✌✌,5,0.0,2025-11-12T04:29:26.000Z,richardjuma04,https://www.tiktok.com/@eddykimani/video/7571404660389465400,7059045297632510982,7571691192817435403,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/169bb3d5659a7c09a88884d83aac5254~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9f838540&x-expires=1775620800&x-signature=85nV4P6QeNlstg7GYCT7TNzgQbM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Men with money are seen the problem with those asking is because they are used to the poor arrogant women chasing ones... Kudoz bro you spew wisdom ✌✌,Men with money are seen the problem with those asking is because they are used to the poor arrogant women chasing ones... Kudoz bro you spew wisdom ✌✌,True,piece_relevant
we don't wanna Raise our family the way we were raised,5,0.0,2025-11-12T05:29:40.000Z,eastkid3,https://www.tiktok.com/@eddykimani/video/7571404660389465400,7047068111003059201,7571706727965393675,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/2df75058473b458a8b4c15798ea233ca~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=154ee2a2&x-expires=1775620800&x-signature=gJhZzIv%2F3jJaZSMOPGXqpfwKEqY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,we don't wanna Raise our family the way we were raised,we don't wanna Raise our family the way we were raised,True,piece_relevant
"MEN ARE CAVING THEIR OWN SPACE FOR THE SAKE OF PEACE OF MIND N HEALTH, TO DE PRESSURIZE FROM EVERY DAY WORK ACTIVITES, JUST SLOWING OR REDUCE SPEED OF LIFE . TO WOMEN, MEN STILL LOVE YOU, BUT LIKE YOU TO BE IN SAME ROOM BUT AWAY ON YOUR OWN CORNER. TO US MEN , SILENCE . PEACE AND SPACE ARE COGS OF OUR EXISTENCE AND FUNCTION COZ IT HELPS TO RE ENERGIZE US.",1,1.0,2025-11-13T18:24:40.000Z,mhakofr,https://www.tiktok.com/@eddykimani/video/7571404660389465400,6886851812373693441,7572277618394071820,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/0feb58ac5a46dc3e335ee390bb234c03~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ed9af368&x-expires=1775620800&x-signature=C55yih6EbxFQy4%2B81drSw4lmr%2Fo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,"MEN ARE CAVING THEIR OWN SPACE FOR THE SAKE OF PEACE OF MIND N HEALTH, TO DE PRESSURIZE FROM EVERY DAY WORK ACTIVITES, JUST SLOWING OR REDUCE SPEED OF LIFE . TO WOMEN, MEN STILL LOVE YOU, BUT LIKE YOU TO BE IN SAME ROOM BUT AWAY ON YOUR OWN CORNER. TO US MEN , SILENCE . PEACE AND SPACE ARE COGS OF OUR EXISTENCE AND FUNCTION COZ IT HELPS TO RE ENERGIZE US.","MEN ARE CAVING THEIR OWN SPACE FOR THE SAKE OF PEACE OF MIND N HEALTH, TO DE PRESSURIZE FROM EVERY DAY WORK ACTIVITES, JUST SLOWING OR REDUCE SPEED OF LIFE . TO WOMEN, MEN STILL LOVE YOU, BUT LIKE YOU TO BE IN SAME ROOM BUT AWAY ON YOUR OWN CORNER. TO US MEN , SILENCE . PEACE AND SPACE ARE COGS OF OUR EXISTENCE AND FUNCTION COZ IT HELPS TO RE ENERGIZE US.",True,piece_relevant
"WOMEN ARE BORN WITH VALUE. MEN HAVE TO CREATE THEIR VALUE- JACOB ALIET.
Things our fathers did not tell us. Men are chasing their PURPOSE💪",9,0.0,2025-11-11T16:11:16.000Z,mr.w.r.o.n.g,https://www.tiktok.com/@eddykimani/video/7571404660389465400,6912058236402418694,7571501052471886604,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/c4e70d00f2b4e6f1491922b481e232d3~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6462ab7c&x-expires=1775620800&x-signature=RCPydti5SsSNXGD%2BBZ9A4l7QvEg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,"WOMEN ARE BORN WITH VALUE. MEN HAVE TO CREATE THEIR VALUE- JACOB ALIET.
Things our fathers did not tell us. Men are chasing their PURPOSE💪",WOMEN ARE BORN WITH VALUE. MEN HAVE TO CREATE THEIR VALUE- JACOB ALIET. Things our fathers did not tell us. Men are chasing their PURPOSE💪,True,piece_relevant
Men are in the park n chills socializing and making connections,5,1.0,2025-11-11T18:41:38.000Z,koomemutea,https://www.tiktok.com/@eddykimani/video/7571404660389465400,6816700765063955462,7571539828953629452,https://p16-common-sign.tiktokcdn-eu.com/tos-maliva-avt-0068/7322756117087551493~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=4be3d0bc&x-expires=1775620800&x-signature=XeAw7Pq2d6hK%2FDmk8epU5GufAX8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,Men are in the park n chills socializing and making connections,Men are in the park n chills socializing and making connections,True,piece_relevant
noooo if you go to younger demographic clubs you will find the young men... it's only that you club in your 20's and the demands of society hits you i,1,1.0,2025-11-11T17:52:52.000Z,userwangui05,https://www.tiktok.com/@eddykimani/video/7571404660389465400,6972503878424200197,7571526627915465483,https://p16-common-sign.tiktokcdn-eu.com/tos-maliva-avt-0068/db2e423f88741de7c66cbe3b70217c50~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=ac348d04&x-expires=1775620800&x-signature=E3Ig0b7T1KVYBcUEH2atg9HNRls%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,noooo if you go to younger demographic clubs you will find the young men... it's only that you club in your 20's and the demands of society hits you i,noooo if you go to younger demographic clubs you will find the young men... it's only that you club in your 20's and the demands of society hits you i,True,piece_relevant
"as a DJ here's what's happening:
1. The music is monotonous. DJs are playing the same songs over and over.
2. People crave variety so they'd rather...",12,2.0,2025-11-11T16:18:26.000Z,montage996,https://www.tiktok.com/@eddykimani/video/7571404660389465400,7018582085754962949,7571502103262429963,https://p16-common-sign.tiktokcdn-eu.com/tos-maliva-avt-0068/7350703439339257861~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=1cbfc220&x-expires=1775620800&x-signature=2TMtLkWKvwss9f00M3XanFooRcM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,"as a DJ here's what's happening:
1. The music is monotonous. DJs are playing the same songs over and over.
2. People crave variety so they'd rather...",as a DJ here's what's happening: 1. The music is monotonous. DJs are playing the same songs over and over. 2. People crave variety so they'd rather...,True,scope_relevant
Only a real man can deeply understand this,62,2.0,2025-11-11T19:41:51.000Z,wilsonmwangi683,https://www.tiktok.com/@eddykimani/video/7571404660389465400,7049668667520746502,7571555339645141816,https://p16-common-sign.tiktokcdn-eu.com/tos-alisg-avt-0068/3ac249277f205f4ebe6bd4c89c526b28~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=89cbb765&x-expires=1775620800&x-signature=AJgQO8O1HEqoUhfN1dEwsVxbPuA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,Only a real man can deeply understand this,Only a real man can deeply understand this,True,content_reaction
We are occupied with important things that benefits our health and life and most importantly Peace of mind matters most 💯,4,1.0,2025-11-11T18:05:35.000Z,muturijr2,https://www.tiktok.com/@eddykimani/video/7571404660389465400,6940194726722520069,7571530520041210635,https://p16-common-sign.tiktokcdn-eu.com/tos-maliva-avt-0068/8a23ec6f6f4ed394555b4dd1e2ebad85~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=e7a76702&x-expires=1775620800&x-signature=PhWDwMZ%2Fjha%2FWnrO0m1ZDJXUt9A%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,We are occupied with important things that benefits our health and life and most importantly Peace of mind matters most 💯,We are occupied with important things that benefits our health and life and most importantly Peace of mind matters most 💯,True,piece_relevant
hey men those ladies you saw there are the ones who left our house with kids 😞😞😞 lets us choose peace bro☺️☺️,18,1.0,2025-11-11T15:54:14.000Z,georgegacomo,https://www.tiktok.com/@eddykimani/video/7571404660389465400,7026849948927149062,7571496140324307768,https://p16-common-sign.tiktokcdn-eu.com/tos-alisg-avt-0068/e297772940b5c76973c8b0b9071d5da8~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=8ba47618&x-expires=1775620800&x-signature=mcZQ3hufk8SNH0BiIJ6MPLz2J0c%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,hey men those ladies you saw there are the ones who left our house with kids 😞😞😞 lets us choose peace bro☺️☺️,hey men those ladies you saw there are the ones who left our house with kids 😞😞😞 lets us choose peace bro☺️☺️,True,piece_relevant
"how can I put this as a ringtone,I want someone to hear it every time they call",3,1.0,2025-11-11T17:31:47.000Z,maithomunene,https://www.tiktok.com/@eddykimani/video/7571404660389465400,6811126270350640133,7571521817979683596,https://p16-common-sign.tiktokcdn-eu.com/tos-maliva-avt-0068/6245de5a581d5fe7f93b7be6cf93065f~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=fcb4f128&x-expires=1775620800&x-signature=Shi6hJOKcbzkGjAzDJO57x3ReoM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,"how can I put this as a ringtone,I want someone to hear it every time they call","how can I put this as a ringtone,I want someone to hear it every time they call",True,content_reaction
"it's just a different set-up,men are in many sherehe joints, fancy clubs you will find more women but men are majority in such joints",1,,2025-11-12T06:18:36.000Z,delhim5,https://www.tiktok.com/@eddykimani/video/7571404660389465400,7011238055546192901,7571719427549790984,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/2b15b0ac1d78bb93a55c45c94437df80~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6b2461b0&x-expires=1775620800&x-signature=jR8CdpIMdg04NQNRS5%2BgkDPdX0g%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,"it's just a different set-up,men are in many sherehe joints, fancy clubs you will find more women but men are majority in such joints","it's just a different set-up,men are in many sherehe joints, fancy clubs you will find more women but men are majority in such joints",True,piece_relevant
