id,images,text,likes,replies,retweets,quotes,timestamp,url,source_file,source_text_col,comment_text,comment_text_norm,mode,word_count,has_gender_hint,has_stance_hint,has_experience_hint,has_learning_hint,has_change_hint,has_reinforcement_hint,has_action_hint,has_info_hint,has_identity_hint,keep,keep_reason
2027583590561620163,,"capitalism dicapasitated our cognition and abandoned our nation-ship (Culture), hashish, traditionally monogamy was seen as deficiency and polygamy was wealth. you are right on the brokeness part, sickness maybe the christians",3,0,2,0,2026-02-28T03:16:00.000Z,https://x.com/NORCHADV/status/2027583590561620163,Tweet; I wonder how some men are satisfied with just one woman... .xlsx,text,"capitalism dicapasitated our cognition and abandoned our nation-ship (Culture), hashish, traditionally monogamy was seen as deficiency and polygamy was wealth. you are right on the brokeness part, sickness maybe the christians","capitalism dicapasitated our cognition and abandoned our nation-ship (culture), hashish, traditionally monogamy was seen as deficiency and polygamy was wealth. you are right on the brokeness part, sickness maybe the christians",v1,32,False,True,True,False,False,False,False,False,False,False,emoji_or_punct_only
2027376919352623329,,"Discipline bois, learn to be disciplined. Get your 4 women and settle.",6,0,0,0,2026-02-27T13:34:00.000Z,https://x.com/theee_goon/status/2027376919352623329,Tweet; I wonder how some men are satisfied with just one woman... .xlsx,text,"Discipline bois, learn to be disciplined. Get your 4 women and settle.","discipline bois, learn to be disciplined. get your 4 women and settle.",v1,12,True,False,True,True,False,False,False,False,False,False,emoji_or_punct_only
2027353041213497497,,A woman is like a tea bag  you never know how strong she is until she gets in hot water,3,1,1,0,2026-02-27T12:00:00.000Z,https://x.com/AntonyVault/status/2027353041213497497,Tweet; I wonder how some men are satisfied with just one woman... .xlsx,text,A woman is like a tea bag  you never know how strong she is until she gets in hot water,a woman is like a tea bag you never know how strong she is until she gets in hot water,v1,20,True,False,True,False,False,False,False,False,False,True,substantive_v1
2027553138773757968,,"Treating hearts like a car collection is a bold strategy, but most men just can't afford the ""maintenance"" costs of multiple models. One engine is usually enough to keep life running!",5,0,0,0,2026-02-28T01:15:00.000Z,https://x.com/okoth273031/status/2027553138773757968,Tweet; I wonder how some men are satisfied with just one woman... .xlsx,text,"Treating hearts like a car collection is a bold strategy, but most men just can't afford the ""maintenance"" costs of multiple models. One engine is usually enough to keep life running!","treating hearts like a car collection is a bold strategy, but most men just can't afford the ""maintenance"" costs of multiple models. one engine is usually enough to keep life running!",v1,32,True,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
2027467105470206393,,"What a man thinken is what he becomes,real mean are out here chasing real dreams not entertaining how many women he should have or cars, because his all efforts is on how to produce solutions to daily life challenges 💯💪",2,0,1,0,2026-02-27T19:33:00.000Z,https://x.com/Mutugahjonah/status/2027467105470206393,Tweet; I wonder how some men are satisfied with just one woman... .xlsx,text,"What a man thinken is what he becomes,real mean are out here chasing real dreams not entertaining how many women he should have or cars, because his all efforts is on how to produce solutions to daily life challenges 💯💪","what a man thinken is what he becomes,real mean are out here chasing real dreams not entertaining how many women he should have or cars, because his all efforts is on how to produce solutions to daily life challenges 💯💪",v1,40,True,True,True,False,False,False,True,True,False,False,emoji_or_punct_only
2027511341955883398,,"Wacha ni si comment, uni block kama Amerix.",4,0,0,0,2026-02-27T22:29:00.000Z,https://x.com/HerAfricanMind/status/2027511341955883398,Tweet; I wonder how some men are satisfied with just one woman... .xlsx,text,"Wacha ni si comment, uni block kama Amerix.","wacha ni si comment, uni block kama amerix.",v1,8,True,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
2027400638166872246,,"It's called self respect, some  men don't want their bodies to be seen by everyone, mind you once a woman sleeps with a man the respect is thrown away, instead of saying Mr so,she will call by your first name",4,1,0,0,2026-02-27T15:09:00.000Z,https://x.com/george_zenda/status/2027400638166872246,Tweet; I wonder how some men are satisfied with just one woman... .xlsx,text,"It's called self respect, some  men don't want their bodies to be seen by everyone, mind you once a woman sleeps with a man the respect is thrown away, instead of saying Mr so,she will call by your first name","it's called self respect, some men don't want their bodies to be seen by everyone, mind you once a woman sleeps with a man the respect is thrown away, instead of saying mr so,she will call by your first name",v1,43,True,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
2027371392857985412,,Mzee nature it like animal kingdom,3,0,0,0,2026-02-27T13:13:00.000Z,https://x.com/Mongela_h/status/2027371392857985412,Tweet; I wonder how some men are satisfied with just one woman... .xlsx,text,Mzee nature it like animal kingdom,mzee nature it like animal kingdom,v1,6,False,False,True,False,False,False,False,False,False,True,substantive_v1
2027381401767510087,,"Women are human beings with feelings, not cars to be owned by men.Gosh, women need to normalise hating men!Women you are better off alone with your cats than with stupid men like this!Tujipende please!",3,3,0,0,2026-02-27T13:52:00.000Z,https://x.com/sheila_kiplagat/status/2027381401767510087,Tweet; I wonder how some men are satisfied with just one woman... .xlsx,text,"Women are human beings with feelings, not cars to be owned by men.Gosh, women need to normalise hating men!Women you are better off alone with your cats than with stupid men like this!Tujipende please!","women are human beings with feelings, not cars to be owned by men.gosh, women need to normalise hating men!women you are better off alone with your cats than with stupid men like this!tujipende please!",v1,37,True,False,True,False,False,False,True,False,False,False,emoji_or_punct_only
2027383657992712223,,"In nature's software a man was given the power to impregnate at infinity(poly)...I mean he can impregnate at any point but 
Women conceive a seed at a time(mono)",3,0,0,0,2026-02-27T14:01:00.000Z,https://x.com/Pius542/status/2027383657992712223,Tweet; I wonder how some men are satisfied with just one woman... .xlsx,text,"In nature's software a man was given the power to impregnate at infinity(poly)...I mean he can impregnate at any point but 
Women conceive a seed at a time(mono)",in nature's software a man was given the power to impregnate at infinity(poly)...i mean he can impregnate at any point but women conceive a seed at a time(mono),v1,32,True,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
2027362612984283260,,"She's dating you because she needs your help, not your 💕",3,0,0,0,2026-02-27T12:38:00.000Z,https://x.com/Ibrah_shichenje/status/2027362612984283260,Tweet; I wonder how some men are satisfied with just one woman... .xlsx,text,"She's dating you because she needs your help, not your 💕","she's dating you because she needs your help, not your 💕",v1,11,False,False,True,False,False,False,False,True,False,False,emoji_or_punct_only
2027473753517760539,,People aren’t cars. Some men value depth over variety. Loyalty isn’t brokenness; it’s a choice.,2,0,0,0,2026-02-27T19:59:00.000Z,https://x.com/Mmbina231/status/2027473753517760539,Tweet; I wonder how some men are satisfied with just one woman... .xlsx,text,People aren’t cars. Some men value depth over variety. Loyalty isn’t brokenness; it’s a choice.,people aren't cars. some men value depth over variety. loyalty isn't brokenness; it's a choice.,v1,18,True,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
2027428853572829637,,Everything is spiritual. Some men jaut dont want to deal with the many spirits from different women.,2,0,0,0,2026-02-27T17:01:00.000Z,https://x.com/DivineRick_/status/2027428853572829637,Tweet; I wonder how some men are satisfied with just one woman... .xlsx,text,Everything is spiritual. Some men jaut dont want to deal with the many spirits from different women.,everything is spiritual. some men jaut dont want to deal with the many spirits from different women.,v1,17,True,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
2027359681534902719,,"You're misleading men into having an abundance mindset, 

You're a bad guy men.",2,1,0,0,2026-02-27T12:26:00.000Z,https://x.com/LemsFelix/status/2027359681534902719,Tweet; I wonder how some men are satisfied with just one woman... .xlsx,text,"You're misleading men into having an abundance mindset, 

You're a bad guy men.","you're misleading men into having an abundance mindset, you're a bad guy men.",v1,15,True,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
2027411374088073280,,"Hygiene bro, Its like having home toilet but you prefer public toilets",2,0,0,0,2026-02-27T15:51:00.000Z,https://x.com/sychm/status/2027411374088073280,Tweet; I wonder how some men are satisfied with just one woman... .xlsx,text,"Hygiene bro, Its like having home toilet but you prefer public toilets","hygiene bro, its like having home toilet but you prefer public toilets",v1,12,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
2027370190363660574,,"Al Hajji Kibe,welcome to the club.
Wekelea 4.",2,0,0,0,2026-02-27T13:08:00.000Z,https://x.com/AbillaAbdallah/status/2027370190363660574,Tweet; I wonder how some men are satisfied with just one woman... .xlsx,text,"Al Hajji Kibe,welcome to the club.
Wekelea 4.","al hajji kibe,welcome to the club. wekelea 4.",v1,9,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
2027396808373096823,,Endeni na mukajaze dunia 😅😅🏃‍♂️🏃‍♂️,2,0,0,0,2026-02-27T14:54:00.000Z,https://x.com/MZALENDOKE4/status/2027396808373096823,Tweet; I wonder how some men are satisfied with just one woman... .xlsx,text,Endeni na mukajaze dunia 😅😅🏃‍♂️🏃‍♂️,endeni na mukajaze dunia 😅😅🏃‍♂️🏃‍♂️,v1,4,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
2027365754920907146,,Even me i wonder,1,0,0,0,2026-02-27T12:50:00.000Z,https://x.com/ja_Pwonji/status/2027365754920907146,Tweet; I wonder how some men are satisfied with just one woman... .xlsx,text,Even me i wonder,even me i wonder,v1,4,False,False,True,False,False,False,False,False,False,False,not_substantive_v1
2027358048520462615,,Brokeness,1,0,0,0,2026-02-27T12:19:00.000Z,https://x.com/KINGSXI99/status/2027358048520462615,Tweet; I wonder how some men are satisfied with just one woman... .xlsx,text,Brokeness,brokeness,v1,1,False,False,False,False,False,False,False,False,False,False,too_few_words_v1
2027384078362644708,,If you don't love cars you can have only 1,1,0,0,0,2026-02-27T14:03:00.000Z,https://x.com/Petah01/status/2027384078362644708,Tweet; I wonder how some men are satisfied with just one woman... .xlsx,text,If you don't love cars you can have only 1,if you don't love cars you can have only 1,v1,11,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
2027362772271394915,,"Yourself, you have zero!",1,0,0,0,2026-02-27T12:38:00.000Z,https://x.com/NjengaWill/status/2027362772271394915,Tweet; I wonder how some men are satisfied with just one woman... .xlsx,text,"Yourself, you have zero!","yourself, you have zero!",v1,4,False,False,False,False,False,False,False,False,False,False,emoji_or_punct_only
2027374134376669274,,Wueh 🔥💔,1,0,0,0,2026-02-27T13:23:00.000Z,https://x.com/IMwaliko/status/2027374134376669274,Tweet; I wonder how some men are satisfied with just one woman... .xlsx,text,Wueh 🔥💔,wueh 🔥💔,v1,1,False,False,False,False,False,False,False,False,False,False,emoji_or_punct_only
2027372515371168041,,It's free will my friend you can choose what you want and it's perfectly okay.,1,0,0,0,2026-02-27T13:17:00.000Z,https://x.com/Lewis_6092/status/2027372515371168041,Tweet; I wonder how some men are satisfied with just one woman... .xlsx,text,It's free will my friend you can choose what you want and it's perfectly okay.,it's free will my friend you can choose what you want and it's perfectly okay.,v1,17,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
2027441077569966101,,"Cars are more important than women anyday and everyday, women like you should be compared to the lowest comparison of the grid",8,0,0,0,2026-02-27T17:49:00.000Z,https://x.com/Mr_Mobuto/status/2027441077569966101,Tweet; I wonder how some men are satisfied with just one woman... .xlsx,text,"Cars are more important than women anyday and everyday, women like you should be compared to the lowest comparison of the grid","cars are more important than women anyday and everyday, women like you should be compared to the lowest comparison of the grid",v1,22,True,False,True,False,False,False,True,False,False,False,emoji_or_punct_only
2027523878147264886,,So you should be equated to dowry cows?,5,0,0,0,2026-02-27T23:18:00.000Z,https://x.com/JownieDesigner/status/2027523878147264886,Tweet; I wonder how some men are satisfied with just one woman... .xlsx,text,So you should be equated to dowry cows?,so you should be equated to dowry cows?,v1,8,False,False,False,False,False,False,True,False,False,False,emoji_or_punct_only
2027487314620936439,,Women should be compared to cows nevertheless,4,0,0,0,2026-02-27T20:53:00.000Z,https://x.com/collins67310057/status/2027487314620936439,Tweet; I wonder how some men are satisfied with just one woman... .xlsx,text,Women should be compared to cows nevertheless,women should be compared to cows nevertheless,v1,7,True,False,True,False,False,False,True,False,False,True,substantive_v1
2027448767918555431,,"Where is the lie, siku wanawake wana nunuliwa. They  go with the highest bidder!",0,0,0,0,2026-02-27T18:20:00.000Z,https://x.com/viodera/status/2027448767918555431,Tweet; I wonder how some men are satisfied with just one woman... .xlsx,text,"Where is the lie, siku wanawake wana nunuliwa. They  go with the highest bidder!","where is the lie, siku wanawake wana nunuliwa. they go with the highest bidder!",v1,14,False,False,True,False,False,False,False,True,False,False,emoji_or_punct_only
2027769491954807278,,"Car-enthusiast actually love  vintage cars .As for Surwali-thusiasts like you, it's a story for another day",0,0,0,0,2026-02-28T15:34:00.000Z,https://x.com/Mega_dup/status/2027769491954807278,Tweet; I wonder how some men are satisfied with just one woman... .xlsx,text,"Car-enthusiast actually love  vintage cars .As for Surwali-thusiasts like you, it's a story for another day","car-enthusiast actually love vintage cars .as for surwali-thusiasts like you, it's a story for another day",v1,19,False,False,True,False,False,False,False,True,False,False,emoji_or_punct_only
2027651785314152807,,"Exclusive partnership,availability and reciprocity is common in such setups.

I endorse them 💯",1,1,0,0,2026-02-28T07:47:00.000Z,https://x.com/ayogo_do/status/2027651785314152807,Tweet; I wonder how some men are satisfied with just one woman... .xlsx,text,"Exclusive partnership,availability and reciprocity is common in such setups.

I endorse them 💯","exclusive partnership,availability and reciprocity is common in such setups. i endorse them 💯",v1,13,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
2027688632287731953,,People like kibe are damaged beyond repair. So they're coming to influence weak minds here. Misery loves company.,0,0,0,0,2026-02-28T10:13:00.000Z,https://x.com/Suesu1234/status/2027688632287731953,Tweet; I wonder how some men are satisfied with just one woman... .xlsx,text,People like kibe are damaged beyond repair. So they're coming to influence weak minds here. Misery loves company.,people like kibe are damaged beyond repair. so they're coming to influence weak minds here. misery loves company.,v1,19,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
2027428458150695419,,Don't mind the idiot.,0,0,0,0,2026-02-27T16:59:00.000Z,https://x.com/Suesu1234/status/2027428458150695419,Tweet; I wonder how some men are satisfied with just one woman... .xlsx,text,Don't mind the idiot.,don't mind the idiot.,v1,5,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
2027441198428762391,,You are either a woman or feminine,0,1,0,0,2026-02-27T17:50:00.000Z,https://x.com/Mr_Mobuto/status/2027441198428762391,Tweet; I wonder how some men are satisfied with just one woman... .xlsx,text,You are either a woman or feminine,you are either a woman or feminine,v1,7,True,False,True,False,False,False,False,False,False,True,substantive_v1
2027840436887343405,,Nah you tripping bro 😂,0,0,0,0,2026-02-28T20:16:00.000Z,https://x.com/buildyasef_/status/2027840436887343405,Tweet; I wonder how some men are satisfied with just one woman... .xlsx,text,Nah you tripping bro 😂,nah you tripping bro 😂,v1,4,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
2027779473886572641,,It's not comparing women to cars it's completely women to some expensive shiet?,2,0,0,0,2026-02-28T16:14:00.000Z,https://x.com/KaigaiDennis/status/2027779473886572641,Tweet; I wonder how some men are satisfied with just one woman... .xlsx,text,It's not comparing women to cars it's completely women to some expensive shiet?,it's not comparing women to cars it's completely women to some expensive shiet?,v1,15,True,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
2029426522377863635,,Ukinuthia itakuua,0,0,0,0,2026-03-05T05:19:00.000Z,https://x.com/raguziwastory45/status/2029426522377863635,Tweet; I wonder how some men are satisfied with just one woman... .xlsx,text,Ukinuthia itakuua,ukinuthia itakuua,v1,2,False,False,True,False,False,False,False,False,False,False,too_few_words_v1
2031360036685906398,,"""spiritual""is a myth otherwise have slept with many ,,,, probably with Good or bad spirits but my life is progressing on well🫴.....( You are very religious that's why I believe that)......in the past African men where polygamous until colonisation 🫴",1,1,0,0,2026-03-10T13:22:00.000Z,https://x.com/TiercelF50096/status/2031360036685906398,Tweet; I wonder how some men are satisfied with just one woman... .xlsx,text,"""spiritual""is a myth otherwise have slept with many ,,,, probably with Good or bad spirits but my life is progressing on well🫴.....( You are very religious that's why I believe that)......in the past African men where polygamous until colonisation 🫴","""spiritual""is a myth otherwise have slept with many ,,,, probably with good or bad spirits but my life is progressing on well🫴.....( you are very religious that's why i believe that)......in the past african men where polygamous until colonisation 🫴",v1,41,True,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
2031432154689728756,,Ok,0,0,0,0,2026-03-10T18:09:00.000Z,https://x.com/favored7770/status/2031432154689728756,Tweet; I wonder how some men are satisfied with just one woman... .xlsx,text,Ok,ok,v1,1,False,False,False,False,False,False,False,False,False,False,low_content_short
2027397549326287048,,Solomo wanst punished by God bytheway. So your point is invalid,1,0,0,0,2026-02-27T14:56:00.000Z,https://x.com/lordevic254/status/2027397549326287048,Tweet; I wonder how some men are satisfied with just one woman... .xlsx,text,Solomo wanst punished by God bytheway. So your point is invalid,solomo wanst punished by god bytheway. so your point is invalid,v1,11,False,True,True,False,False,False,False,False,False,False,emoji_or_punct_only
2027408698016989332,,"By pooling emotional and financial capital with one high-value woman, a man creates a ""Synergistic Compound"" that accelerates wealth creation. 
A car is a tool you drive; a wife is a partner you build with.",1,0,0,0,2026-02-27T15:41:00.000Z,https://x.com/DffGlowup76133/status/2027408698016989332,Tweet; I wonder how some men are satisfied with just one woman... .xlsx,text,"By pooling emotional and financial capital with one high-value woman, a man creates a ""Synergistic Compound"" that accelerates wealth creation. 
A car is a tool you drive; a wife is a partner you build with.","by pooling emotional and financial capital with one high-value woman, a man creates a ""synergistic compound"" that accelerates wealth creation. a car is a tool you drive; a wife is a partner you build with.",v1,36,True,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
2027364211404292339,,"Health wise broh ,sio kupita na kila mtu,apart from echaivi kuna herpes ,sio eti nini bit soko ndio chafu",1,0,0,0,2026-02-27T12:44:00.000Z,https://x.com/BasilMwaya35076/status/2027364211404292339,Tweet; I wonder how some men are satisfied with just one woman... .xlsx,text,"Health wise broh ,sio kupita na kila mtu,apart from echaivi kuna herpes ,sio eti nini bit soko ndio chafu","health wise broh ,sio kupita na kila mtu,apart from echaivi kuna herpes ,sio eti nini bit soko ndio chafu",v1,20,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
