id,images,text,likes,replies,retweets,quotes,timestamp,url,source_file,source_text_col,comment_text,comment_text_norm,mode,word_count,has_gender_hint,has_stance_hint,has_experience_hint,has_learning_hint,has_change_hint,has_reinforcement_hint,has_action_hint,has_info_hint,has_identity_hint,keep,keep_reason
1407283830579421184,,By so doing they will miss the basics,2,0,0,0,2021-06-22T10:26:00.000Z,https://x.com/HonMiriri/status/1407283830579421184,Full Tweet Stay away from vulgar women.xlsx,text,By so doing they will miss the basics,by so doing they will miss the basics,v2,8,False,False,True,False,False,False,False,False,False,True,substantive_v2_len
1407213573814763520,,Tell that man who you control,1,0,0,0,2021-06-22T05:47:00.000Z,https://x.com/nogimmickkk/status/1407213573814763520,Full Tweet Stay away from vulgar women.xlsx,text,Tell that man who you control,tell that man who you control,v2,6,True,False,False,False,False,False,False,False,False,True,substantive_v2_signal
1407210057725579270,,This hashtag is pure hot air,1,0,0,0,2021-06-22T05:33:00.000Z,https://x.com/gapae254/status/1407210057725579270,Full Tweet Stay away from vulgar women.xlsx,text,This hashtag is pure hot air,this hashtag is pure hot air,v2,6,False,False,True,False,False,False,False,False,False,True,substantive_v2_signal
1407238270946271242,,stop copy and pasting be real,0,0,0,0,2021-06-22T07:25:00.000Z,https://x.com/arap_chepkoit/status/1407238270946271242,Full Tweet Stay away from vulgar women.xlsx,text,stop copy and pasting be real,stop copy and pasting be real,v2,6,False,False,True,False,False,False,True,False,False,True,substantive_v2_signal
1407211298660655125,,None of them fuck him,39,34,1,0,2021-06-22T05:38:00.000Z,https://x.com/AkilahObviously/status/1407211298660655125,Full Tweet Stay away from vulgar women.xlsx,text,None of them fuck him,none of them fuck him,v2,5,False,False,True,False,False,False,False,False,False,True,substantive_v2_signal
1406871123417989121,,i got my husband with this tweet,9,0,0,0,2021-06-21T07:06:00.000Z,https://x.com/jon_snow_420/status/1406871123417989121,Full Tweet Stay away from vulgar women.xlsx,text,i got my husband with this tweet,i got my husband with this tweet,v2,7,True,False,True,False,False,False,False,False,False,True,substantive_v2_signal
1406743774747774983,,i only like women who faint when i say butt,4,0,0,0,2021-06-20T22:40:00.000Z,https://x.com/rad_milk/status/1406743774747774983,Full Tweet Stay away from vulgar women.xlsx,text,i only like women who faint when i say butt,i only like women who faint when i say butt,v2,10,True,False,True,False,False,False,False,False,False,True,substantive_v2_len
1407102730552987649,,He has some serious sexual frustration pent up,6,0,2,0,2021-06-21T22:26:00.000Z,https://x.com/AudraIts/status/1407102730552987649,Full Tweet Stay away from vulgar women.xlsx,text,He has some serious sexual frustration pent up,he has some serious sexual frustration pent up,v2,8,False,False,True,False,False,False,False,False,False,True,substantive_v2_len
1407239969807216642,,Just take your time and understand him,1,2,0,0,2021-06-22T07:32:00.000Z,https://x.com/safari_musyoka/status/1407239969807216642,Full Tweet Stay away from vulgar women.xlsx,text,Just take your time and understand him,just take your time and understand him,v2,7,False,False,True,False,False,False,False,False,False,True,substantive_v2_signal
1406191304904695813,,Me walking past vulgar women next when I see them,580,12,26,0,2021-06-19T10:05:00.000Z,https://x.com/kiplegen/status/1406191304904695813,Full Tweet Stay away from vulgar women.xlsx,text,Me walking past vulgar women next when I see them,me walking past vulgar women next when i see them,v2,10,True,False,True,False,False,False,False,False,False,True,substantive_v2_len
1406643402675003396,,All your meme are belong to us,3,0,0,0,2021-06-20T16:01:00.000Z,https://x.com/Anthonyforprogr/status/1406643402675003396,Full Tweet Stay away from vulgar women.xlsx,text,All your meme are belong to us,all your meme are belong to us,v2,7,False,False,True,False,False,False,False,False,False,True,substantive_v2_signal
1407024869766795267,,Ding ding we have a winner,5,0,0,0,2021-06-21T17:17:00.000Z,https://x.com/JayneLewinski/status/1407024869766795267,Full Tweet Stay away from vulgar women.xlsx,text,Ding ding we have a winner,ding ding we have a winner,v2,6,False,False,True,False,False,False,False,False,False,True,substantive_v2_signal
1407336390157799440,,madam this is Kenya and we do things the way we want,1,0,0,0,2021-06-22T13:55:00.000Z,https://x.com/Samscum254/status/1407336390157799440,Full Tweet Stay away from vulgar women.xlsx,text,madam this is Kenya and we do things the way we want,madam this is kenya and we do things the way we want,v2,12,False,False,True,False,False,False,False,False,False,True,substantive_v2_len
1407086305515823114,,comments readers association we are happy with what we are seeing here,8,0,4,0,2021-06-21T21:21:00.000Z,https://x.com/waziri_fujo/status/1407086305515823114,Full Tweet Stay away from vulgar women.xlsx,text,comments readers association we are happy with what we are seeing here,comments readers association we are happy with what we are seeing here,v2,12,True,False,True,False,False,False,False,False,False,True,substantive_v2_len
1406986590212149255,,Lmao who takes the time to tweet this shit,0,0,0,0,2021-06-21T14:45:00.000Z,https://x.com/NotTheDrPhil/status/1406986590212149255,Full Tweet Stay away from vulgar women.xlsx,text,Lmao who takes the time to tweet this shit,lmao who takes the time to tweet this shit,v2,9,False,False,True,False,False,False,False,False,False,True,substantive_v2_len
1406679980331831300,,Bro this is a bad take,0,0,0,0,2021-06-20T18:26:00.000Z,https://x.com/JWLevitt/status/1406679980331831300,Full Tweet Stay away from vulgar women.xlsx,text,Bro this is a bad take,bro this is a bad take,v2,6,False,False,True,False,False,False,False,False,False,True,substantive_v2_signal
1406497455986860033,,Fuck vagina dick fuck vagina dick fuck vagina dick,56,3,2,0,2021-06-20T06:21:00.000Z,https://x.com/Ms_Deathwish/status/1406497455986860033,Full Tweet Stay away from vulgar women.xlsx,text,Fuck vagina dick fuck vagina dick fuck vagina dick,fuck vagina dick fuck vagina dick fuck vagina dick,v2,9,False,False,True,False,False,False,False,False,False,True,substantive_v2_len
1406692128269357058,,Twitter got mad at me for trying to post what I wanted to post so you get this instead,53,1,1,0,2021-06-20T19:15:00.000Z,https://x.com/UncleTarby/status/1406692128269357058,Full Tweet Stay away from vulgar women.xlsx,text,Twitter got mad at me for trying to post what I wanted to post so you get this instead,twitter got mad at me for trying to post what i wanted to post so you get this instead,v2,19,False,False,True,False,False,False,False,False,False,True,substantive_v2_len
1406898763176714245,,fuckity fuckity fuck fuck fuck vag vagina penetrate your fuckity fuckity fuckity fuck fuck fuck dick dick dickley dick dick dick dick fuckity fuckity fuck fuck fuck vag vagina penetrate your fuckity fuckity fuckity fuck fuck fuck dick dick dickley dick dick dick dick fuckity fuck,9,2,0,0,2021-06-21T08:56:00.000Z,https://x.com/AniBeckman/status/1406898763176714245,Full Tweet Stay away from vulgar women.xlsx,text,fuckity fuckity fuck fuck fuck vag vagina penetrate your fuckity fuckity fuckity fuck fuck fuck dick dick dickley dick dick dick dick fuckity fuckity fuck fuck fuck vag vagina penetrate your fuckity fuckity fuckity fuck fuck fuck dick dick dickley dick dick dick dick fuckity fuck,fuckity fuckity fuck fuck fuck vag vagina penetrate your fuckity fuckity fuckity fuck fuck fuck dick dick dickley dick dick dick dick fuckity fuckity fuck fuck fuck vag vagina penetrate your fuckity fuckity fuckity fuck fuck fuck dick dick dickley dick dick dick dick fuckity fuck,v2,46,False,False,True,False,False,False,False,False,False,True,substantive_v2_len
1407069208316366849,,Wazungu on the quoted replies wameshika moto ajab,4,2,2,0,2021-06-21T20:13:00.000Z,https://x.com/3headeddgoat/status/1407069208316366849,Full Tweet Stay away from vulgar women.xlsx,text,Wazungu on the quoted replies wameshika moto ajab,wazungu on the quoted replies wameshika moto ajab,v2,8,False,False,True,False,False,False,False,False,False,True,substantive_v2_len
1751142234878075391,,Now you got the memo lol,0,0,0,0,2024-01-27T07:16:00.000Z,https://x.com/Hakunamipaka_/status/1751142234878075391,Full Tweet Stay away from vulgar women.xlsx,text,Now you got the memo lol,now you got the memo lol,v2,6,False,False,True,False,False,False,False,False,False,True,substantive_v2_signal
1406191075115606019,,"She is not for long term

Have fun with her and release back to the streets",83,4,3,0,2021-06-19T10:04:00.000Z,https://x.com/MorphTheDon/status/1406191075115606019,Full Tweet Stay away from vulgar women.xlsx,text,"She is not for long term

Have fun with her and release back to the streets",she is not for long term have fun with her and release back to the streets,v2,16,False,False,True,False,False,False,False,False,False,True,substantive_v2_len
1406941915426209794,,shut the fuck up Eric,2,1,0,0,2021-06-21T11:47:00.000Z,https://x.com/PauliesSleepers/status/1406941915426209794,Full Tweet Stay away from vulgar women.xlsx,text,shut the fuck up Eric,shut the fuck up eric,v2,5,False,False,True,False,False,False,False,False,False,True,substantive_v2_signal
1406206133015097345,,Ni weekend unafaa kuwa unafua sii kupiga kelele huku,4,1,0,0,2021-06-19T11:04:00.000Z,https://x.com/LeteipaVincent/status/1406206133015097345,Full Tweet Stay away from vulgar women.xlsx,text,Ni weekend unafaa kuwa unafua sii kupiga kelele huku,ni weekend unafaa kuwa unafua sii kupiga kelele huku,v2,9,False,False,True,False,False,False,False,False,False,True,substantive_v2_len
1406242652757151749,,"This is no zone for pussified creatures
Go to the kitchen",0,1,0,0,2021-06-19T13:29:00.000Z,https://x.com/USDchaser/status/1406242652757151749,Full Tweet Stay away from vulgar women.xlsx,text,"This is no zone for pussified creatures
Go to the kitchen",this is no zone for pussified creatures go to the kitchen,v2,11,False,False,True,False,False,False,False,False,False,True,substantive_v2_len
1492445556928651268,,Vulgar women is a no go zone,3,0,0,0,2022-02-12T10:28:00.000Z,https://x.com/ChriswilisM/status/1492445556928651268,Full Tweet Stay away from vulgar women.xlsx,text,Vulgar women is a no go zone,vulgar women is a no go zone,v2,7,True,False,True,False,False,False,False,False,False,True,substantive_v2_signal
1406688532974944260,,a real dingbat of a dipshit if ya ask me,1,0,0,0,2021-06-20T19:00:00.000Z,https://x.com/WestonWoe/status/1406688532974944260,Full Tweet Stay away from vulgar women.xlsx,text,a real dingbat of a dipshit if ya ask me,a real dingbat of a dipshit if ya ask me,v2,10,False,False,True,False,False,False,False,False,False,True,substantive_v2_len
1929909376547979515,,That sounds so very true,2,0,0,0,2025-06-03T14:33:00.000Z,https://x.com/morganjohnsonns/status/1929909376547979515,Full Tweet Stay away from vulgar women.xlsx,text,That sounds so very true,that sounds so very true,v2,5,False,True,False,False,False,False,False,False,False,True,substantive_v2_signal
