text,diggCount,replyCommentTotal,createTimeISO,uniqueId,videoWebUrl,uid,cid,avatarThumbnail,comment_text,comment_text_norm,keep,keep_reason
Men with money are seen the problem with those asking is because they are used to the poor arrogant women chasing ones... Kudoz bro you spew wisdom ✌✌,5,0.0,2025-11-12T04:29:26.000Z,richardjuma04,https://www.tiktok.com/@eddykimani/video/7571404660389465400,7059045297632510982,7571691192817435403,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/169bb3d5659a7c09a88884d83aac5254~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9f838540&x-expires=1775620800&x-signature=85nV4P6QeNlstg7GYCT7TNzgQbM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Men with money are seen the problem with those asking is because they are used to the poor arrogant women chasing ones... Kudoz bro you spew wisdom ✌✌,Men with money are seen the problem with those asking is because they are used to the poor arrogant women chasing ones... Kudoz bro you spew wisdom ✌✌,True,piece_relevant
"MEN ARE CAVING THEIR OWN SPACE FOR THE SAKE OF PEACE OF MIND N HEALTH, TO DE PRESSURIZE FROM EVERY DAY WORK ACTIVITES, JUST SLOWING OR REDUCE SPEED OF LIFE . TO WOMEN, MEN STILL LOVE YOU, BUT LIKE YOU TO BE IN SAME ROOM BUT AWAY ON YOUR OWN CORNER. TO US MEN , SILENCE . PEACE AND SPACE ARE COGS OF OUR EXISTENCE AND FUNCTION COZ IT HELPS TO RE ENERGIZE US.",1,1.0,2025-11-13T18:24:40.000Z,mhakofr,https://www.tiktok.com/@eddykimani/video/7571404660389465400,6886851812373693441,7572277618394071820,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/0feb58ac5a46dc3e335ee390bb234c03~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ed9af368&x-expires=1775620800&x-signature=C55yih6EbxFQy4%2B81drSw4lmr%2Fo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,"MEN ARE CAVING THEIR OWN SPACE FOR THE SAKE OF PEACE OF MIND N HEALTH, TO DE PRESSURIZE FROM EVERY DAY WORK ACTIVITES, JUST SLOWING OR REDUCE SPEED OF LIFE . TO WOMEN, MEN STILL LOVE YOU, BUT LIKE YOU TO BE IN SAME ROOM BUT AWAY ON YOUR OWN CORNER. TO US MEN , SILENCE . PEACE AND SPACE ARE COGS OF OUR EXISTENCE AND FUNCTION COZ IT HELPS TO RE ENERGIZE US.","MEN ARE CAVING THEIR OWN SPACE FOR THE SAKE OF PEACE OF MIND N HEALTH, TO DE PRESSURIZE FROM EVERY DAY WORK ACTIVITES, JUST SLOWING OR REDUCE SPEED OF LIFE . TO WOMEN, MEN STILL LOVE YOU, BUT LIKE YOU TO BE IN SAME ROOM BUT AWAY ON YOUR OWN CORNER. TO US MEN , SILENCE . PEACE AND SPACE ARE COGS OF OUR EXISTENCE AND FUNCTION COZ IT HELPS TO RE ENERGIZE US.",True,piece_relevant
"WOMEN ARE BORN WITH VALUE. MEN HAVE TO CREATE THEIR VALUE- JACOB ALIET.
Things our fathers did not tell us. Men are chasing their PURPOSE💪",9,0.0,2025-11-11T16:11:16.000Z,mr.w.r.o.n.g,https://www.tiktok.com/@eddykimani/video/7571404660389465400,6912058236402418694,7571501052471886604,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/c4e70d00f2b4e6f1491922b481e232d3~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6462ab7c&x-expires=1775620800&x-signature=RCPydti5SsSNXGD%2BBZ9A4l7QvEg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,"WOMEN ARE BORN WITH VALUE. MEN HAVE TO CREATE THEIR VALUE- JACOB ALIET.
Things our fathers did not tell us. Men are chasing their PURPOSE💪",WOMEN ARE BORN WITH VALUE. MEN HAVE TO CREATE THEIR VALUE- JACOB ALIET. Things our fathers did not tell us. Men are chasing their PURPOSE💪,True,piece_relevant
noooo if you go to younger demographic clubs you will find the young men... it's only that you club in your 20's and the demands of society hits you i,1,1.0,2025-11-11T17:52:52.000Z,userwangui05,https://www.tiktok.com/@eddykimani/video/7571404660389465400,6972503878424200197,7571526627915465483,https://p16-common-sign.tiktokcdn-eu.com/tos-maliva-avt-0068/db2e423f88741de7c66cbe3b70217c50~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=ac348d04&x-expires=1775620800&x-signature=E3Ig0b7T1KVYBcUEH2atg9HNRls%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,noooo if you go to younger demographic clubs you will find the young men... it's only that you club in your 20's and the demands of society hits you i,noooo if you go to younger demographic clubs you will find the young men... it's only that you club in your 20's and the demands of society hits you i,True,piece_relevant
We are occupied with important things that benefits our health and life and most importantly Peace of mind matters most 💯,4,1.0,2025-11-11T18:05:35.000Z,muturijr2,https://www.tiktok.com/@eddykimani/video/7571404660389465400,6940194726722520069,7571530520041210635,https://p16-common-sign.tiktokcdn-eu.com/tos-maliva-avt-0068/8a23ec6f6f4ed394555b4dd1e2ebad85~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=e7a76702&x-expires=1775620800&x-signature=PhWDwMZ%2Fjha%2FWnrO0m1ZDJXUt9A%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,We are occupied with important things that benefits our health and life and most importantly Peace of mind matters most 💯,We are occupied with important things that benefits our health and life and most importantly Peace of mind matters most 💯,True,piece_relevant
hey men those ladies you saw there are the ones who left our house with kids 😞😞😞 lets us choose peace bro☺️☺️,18,1.0,2025-11-11T15:54:14.000Z,georgegacomo,https://www.tiktok.com/@eddykimani/video/7571404660389465400,7026849948927149062,7571496140324307768,https://p16-common-sign.tiktokcdn-eu.com/tos-alisg-avt-0068/e297772940b5c76973c8b0b9071d5da8~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=8ba47618&x-expires=1775620800&x-signature=mcZQ3hufk8SNH0BiIJ6MPLz2J0c%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,hey men those ladies you saw there are the ones who left our house with kids 😞😞😞 lets us choose peace bro☺️☺️,hey men those ladies you saw there are the ones who left our house with kids 😞😞😞 lets us choose peace bro☺️☺️,True,piece_relevant
i was not born as a man to prove that i can spend an amount of time and money for someone's happiness just so i can be viewed capable by stangers..,6,0.0,2025-11-11T17:34:15.000Z,ezra_c,https://www.tiktok.com/@eddykimani/video/7571404660389465400,6735163493244519430,7571522449260643083,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/32e754591993979d584c10a7ee6ab9dd~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ba5c39a5&x-expires=1775620800&x-signature=heARjGCRjLLNYUSkHpg2sCvRZc4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,i was not born as a man to prove that i can spend an amount of time and money for someone's happiness just so i can be viewed capable by stangers..,i was not born as a man to prove that i can spend an amount of time and money for someone's happiness just so i can be viewed capable by stangers..,True,piece_relevant
Peace to building yourself as a man is more worthy than Drama & chaos,1,0.0,2025-11-13T17:14:10.000Z,kip.symon,https://www.tiktok.com/@eddykimani/video/7571404660389465400,7453307767271752750,7572259359947506445,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/1a3131587f0135f5a5eac5cbf8374a17~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1ae53568&x-expires=1775620800&x-signature=8FgpuRQkM%2Bv5b59km564VX4xiOA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Peace to building yourself as a man is more worthy than Drama & chaos,Peace to building yourself as a man is more worthy than Drama & chaos,True,piece_relevant
"Tough times build Tough men… Yes, times are hard and not just financially.. It is amazing that the man is aware of himself and has decided to step back, readjust, focus and make some important life decisions.. And you know once a man decides, it is done (even bibilically).. Onward, soldiers.. The battle has just began…",0,0.0,2025-11-14T11:40:19.000Z,manudamu7,https://www.tiktok.com/@eddykimani/video/7571404660389465400,7403333211471070214,7572544476985475852,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/f8fcc20e10e97df1f65f7cb1c87914c3~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3aab28ac&x-expires=1775620800&x-signature=%2BKk2QLy4QHUHuyBlIIGJ2LmXue0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,"Tough times build Tough men… Yes, times are hard and not just financially.. It is amazing that the man is aware of himself and has decided to step back, readjust, focus and make some important life decisions.. And you know once a man decides, it is done (even bibilically).. Onward, soldiers.. The battle has just began…","Tough times build Tough men… Yes, times are hard and not just financially.. It is amazing that the man is aware of himself and has decided to step back, readjust, focus and make some important life decisions.. And you know once a man decides, it is done (even bibilically).. Onward, soldiers.. The battle has just began…",True,piece_relevant
You are proof that slowing down and minding self is the way to heal. I love this for you and I’m inspired in equal measure. Self advocacy and self love doesn’t need to be performative it just needs to be impactful 🫶🏾🫶🏾,1,1.0,2025-11-13T07:23:12.000Z,kathomikathomi,https://www.tiktok.com/@eddykimani/video/7571404660389465400,6704164360648655878,7572107121203430156,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/22a9ce88841d4867ae7573162e9b572a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5951477e&x-expires=1775620800&x-signature=OAAJfGdWWgtZIKaD%2F8lNDcs6Ok8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,You are proof that slowing down and minding self is the way to heal. I love this for you and I’m inspired in equal measure. Self advocacy and self love doesn’t need to be performative it just needs to be impactful 🫶🏾🫶🏾,You are proof that slowing down and minding self is the way to heal. I love this for you and I'm inspired in equal measure. Self advocacy and self love doesn't need to be performative it just needs to be impactful 🫶🏾🫶🏾,True,content_reaction
"Economic constraints: Men may feel less able to afford cover charges; drinks very expensive in clubs compared to liquor stores, uber charges hike at night food or bitings are costly, etc. it's just not worth it at some point",1,2.0,2025-11-12T06:13:10.000Z,vague65,https://www.tiktok.com/@eddykimani/video/7571404660389465400,6967988585447146502,7571717921597981452,https://p16-common-sign.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=352e3ce0&x-expires=1775620800&x-signature=B9qHnwOL9GLf%2FJKgdpVm1Zfjh7o%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,"Economic constraints: Men may feel less able to afford cover charges; drinks very expensive in clubs compared to liquor stores, uber charges hike at night food or bitings are costly, etc. it's just not worth it at some point","Economic constraints: Men may feel less able to afford cover charges; drinks very expensive in clubs compared to liquor stores, uber charges hike at night food or bitings are costly, etc. it's just not worth it at some point",True,piece_relevant
"This is interesting because in the west, women have been leaving the clubs, church and dating apps... I dunno but I'll save my judgement for later.",1,0.0,2025-11-12T10:24:17.000Z,claireg307,https://www.tiktok.com/@eddykimani/video/7571404660389465400,6810239420777088005,7571782705160504081,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/74b6c98f0dc2e4fb62d16d3976517764~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=33380548&x-expires=1775620800&x-signature=db5tuZckgNaKzLGLvOuQlbJvAG8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,"This is interesting because in the west, women have been leaving the clubs, church and dating apps... I dunno but I'll save my judgement for later.","This is interesting because in the west, women have been leaving the clubs, church and dating apps... I dunno but I'll save my judgement for later.",True,piece_relevant
"They are healing,loving themselves,Growing and starting to build....!So happy to see that.",2,0.0,2025-11-12T05:15:47.000Z,salomewanjikumung,https://www.tiktok.com/@eddykimani/video/7571404660389465400,7451087537354359814,7571703151956116236,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/0dd5cb7a0b3577a590638fea04629647~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3673bca1&x-expires=1775620800&x-signature=gwv2Gg2lMEI8lQtg8KwhIsVtIcY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,"They are healing,loving themselves,Growing and starting to build....!So happy to see that.","They are healing,loving themselves,Growing and starting to build....!So happy to see that.",True,scope_relevant
"men are drained financially, from non performing businesses, to high taxation, to a million responsibilities. They no longer cant afford these places.
they are building nothing, this has nothing to do with masculinity",3,0.0,2025-11-11T16:47:47.000Z,adventuresomeke,https://www.tiktok.com/@eddykimani/video/7571404660389465400,7286859715668706309,7571510471406256908,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/ba65f3dd3790f6b88b2687e75583d9f0~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c1632dab&x-expires=1775620800&x-signature=KA0PyNb3pOIUsPSlgHRUSX6DLmc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,"men are drained financially, from non performing businesses, to high taxation, to a million responsibilities. They no longer cant afford these places.
they are building nothing, this has nothing to do with masculinity","men are drained financially, from non performing businesses, to high taxation, to a million responsibilities. They no longer cant afford these places. they are building nothing, this has nothing to do with masculinity",True,piece_relevant
"""Mindset change"" We are busy on our own growth,Building something great needs isolation and alot of discipline,it's not long ago wen what I wanted was to be seen but for the change I need I had to disappear completely",2,0.0,2025-11-11T23:31:54.000Z,tfarm254,https://www.tiktok.com/@eddykimani/video/7571404660389465400,7180431394933261318,7571614608663069452,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/f6bcdf00ce81bf925d619f761b797e92~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=aefab343&x-expires=1775620800&x-signature=lWSfspXaXhQ4F5tyPRLbcdi9kFk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,"""Mindset change"" We are busy on our own growth,Building something great needs isolation and alot of discipline,it's not long ago wen what I wanted was to be seen but for the change I need I had to disappear completely","""Mindset change"" We are busy on our own growth,Building something great needs isolation and alot of discipline,it's not long ago wen what I wanted was to be seen but for the change I need I had to disappear completely",True,piece_relevant
"I can afford and manage to club everyday but its no longer my vybe, enjoying my sweet time taking some drink at my home listening to music is my favourite flex.",2,0.0,2025-11-12T05:04:20.000Z,kiarie.mercedes,https://www.tiktok.com/@eddykimani/video/7571404660389465400,7209377845654356997,7571700170934977292,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7712f794327a53b64cd0503e0de30987~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0afd55a8&x-expires=1775620800&x-signature=sT4udWwCCwi5r0%2B4d67CxBmd6Cw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,"I can afford and manage to club everyday but its no longer my vybe, enjoying my sweet time taking some drink at my home listening to music is my favourite flex.","I can afford and manage to club everyday but its no longer my vybe, enjoying my sweet time taking some drink at my home listening to music is my favourite flex.",True,piece_relevant
Men are tired of the never ending cycle of toxic clout chasing & want to break free from the trap of Vanity.,1,0.0,2025-11-12T20:02:26.000Z,the_disruptor_,https://www.tiktok.com/@eddykimani/video/7571404660389465400,6651105973857861637,7571931725283558156,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/3a0795d93ae30b84bc316b5bc610f852~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=03eb6d1e&x-expires=1775620800&x-signature=hGP0eTaXtlROD5QB2bCTyb%2FonZw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Men are tired of the never ending cycle of toxic clout chasing & want to break free from the trap of Vanity.,Men are tired of the never ending cycle of toxic clout chasing & want to break free from the trap of Vanity.,True,piece_relevant
"We're not missing, we're actively and quietly working in the background away cosmic chaos to heal our DIGNITY and our inner self.",1,0.0,2025-11-12T03:34:51.000Z,zab001_0,https://www.tiktok.com/@eddykimani/video/7571404660389465400,7025108854473081861,7571677166439416587,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/d40620f895667a12f1cf64d365668eca~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d25d29c3&x-expires=1775620800&x-signature=CxgPdMuiXQZpB3U8375kATJSYrQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,"We're not missing, we're actively and quietly working in the background away cosmic chaos to heal our DIGNITY and our inner self.","We're not missing, we're actively and quietly working in the background away cosmic chaos to heal our DIGNITY and our inner self.",True,scope_relevant
